effect	icon	priority	icon_negative	category	is_positive_value_good
jar_adjustable_missiles__effect__acc__3__-49	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-49	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-49	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-48	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-48	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-48	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-48	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-48	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-48	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-47	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-47	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-47	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-47	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-47	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-47	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-46	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-46	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-46	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-46	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-46	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-46	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-45	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-45	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-45	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-45	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-45	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-45	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-44	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-44	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-44	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-44	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-44	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-44	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-43	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-43	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-43	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-43	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-43	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-43	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-42	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-42	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-42	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-42	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-42	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-42	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-41	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-41	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-41	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-41	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-41	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-41	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-40	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-40	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-40	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-40	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-40	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-40	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-39	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-39	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-39	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-39	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-39	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-39	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-38	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-38	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-38	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-38	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-38	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-38	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-37	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-37	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-37	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-37	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-37	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-37	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-36	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-36	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-36	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-36	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-36	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-36	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-35	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-35	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-35	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-35	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-35	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-35	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-34	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-34	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-34	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-34	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-34	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-34	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-33	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-33	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-33	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-33	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-33	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-33	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-32	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-32	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-32	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-32	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-32	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-32	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-31	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-31	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-31	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-31	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-31	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-31	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-30	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-30	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-30	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-30	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-30	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-30	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-29	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-29	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-29	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-29	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-29	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-29	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-28	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-28	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-28	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-28	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-28	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-28	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-27	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__-27	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__-27	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__-27	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__-27	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__-27	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__-26	general_ability.png	0	general_ability.png	campaign	true
