bonus_value_id	effect	unit_set_ability
enable	jar_adjustable_missiles__effect__acc__5__-58	jar_adjustable_missiles__unit_set_ability__acc__5__-58
enable	jar_adjustable_missiles__effect__acc__0__-57	jar_adjustable_missiles__unit_set_ability__acc__0__-57
enable	jar_adjustable_missiles__effect__acc__1__-57	jar_adjustable_missiles__unit_set_ability__acc__1__-57
enable	jar_adjustable_missiles__effect__acc__2__-57	jar_adjustable_missiles__unit_set_ability__acc__2__-57
enable	jar_adjustable_missiles__effect__acc__3__-57	jar_adjustable_missiles__unit_set_ability__acc__3__-57
enable	jar_adjustable_missiles__effect__acc__4__-57	jar_adjustable_missiles__unit_set_ability__acc__4__-57
enable	jar_adjustable_missiles__effect__acc__5__-57	jar_adjustable_missiles__unit_set_ability__acc__5__-57
enable	jar_adjustable_missiles__effect__acc__0__-56	jar_adjustable_missiles__unit_set_ability__acc__0__-56
enable	jar_adjustable_missiles__effect__acc__1__-56	jar_adjustable_missiles__unit_set_ability__acc__1__-56
enable	jar_adjustable_missiles__effect__acc__2__-56	jar_adjustable_missiles__unit_set_ability__acc__2__-56
enable	jar_adjustable_missiles__effect__acc__3__-56	jar_adjustable_missiles__unit_set_ability__acc__3__-56
enable	jar_adjustable_missiles__effect__acc__4__-56	jar_adjustable_missiles__unit_set_ability__acc__4__-56
enable	jar_adjustable_missiles__effect__acc__5__-56	jar_adjustable_missiles__unit_set_ability__acc__5__-56
enable	jar_adjustable_missiles__effect__acc__0__-55	jar_adjustable_missiles__unit_set_ability__acc__0__-55
enable	jar_adjustable_missiles__effect__acc__1__-55	jar_adjustable_missiles__unit_set_ability__acc__1__-55
enable	jar_adjustable_missiles__effect__acc__2__-55	jar_adjustable_missiles__unit_set_ability__acc__2__-55
enable	jar_adjustable_missiles__effect__acc__3__-55	jar_adjustable_missiles__unit_set_ability__acc__3__-55
enable	jar_adjustable_missiles__effect__acc__4__-55	jar_adjustable_missiles__unit_set_ability__acc__4__-55
enable	jar_adjustable_missiles__effect__acc__5__-55	jar_adjustable_missiles__unit_set_ability__acc__5__-55
enable	jar_adjustable_missiles__effect__acc__0__-54	jar_adjustable_missiles__unit_set_ability__acc__0__-54
enable	jar_adjustable_missiles__effect__acc__1__-54	jar_adjustable_missiles__unit_set_ability__acc__1__-54
enable	jar_adjustable_missiles__effect__acc__2__-54	jar_adjustable_missiles__unit_set_ability__acc__2__-54
enable	jar_adjustable_missiles__effect__acc__3__-54	jar_adjustable_missiles__unit_set_ability__acc__3__-54
enable	jar_adjustable_missiles__effect__acc__4__-54	jar_adjustable_missiles__unit_set_ability__acc__4__-54
enable	jar_adjustable_missiles__effect__acc__5__-54	jar_adjustable_missiles__unit_set_ability__acc__5__-54
enable	jar_adjustable_missiles__effect__acc__0__-53	jar_adjustable_missiles__unit_set_ability__acc__0__-53
enable	jar_adjustable_missiles__effect__acc__1__-53	jar_adjustable_missiles__unit_set_ability__acc__1__-53
enable	jar_adjustable_missiles__effect__acc__2__-53	jar_adjustable_missiles__unit_set_ability__acc__2__-53
enable	jar_adjustable_missiles__effect__acc__3__-53	jar_adjustable_missiles__unit_set_ability__acc__3__-53
enable	jar_adjustable_missiles__effect__acc__4__-53	jar_adjustable_missiles__unit_set_ability__acc__4__-53
enable	jar_adjustable_missiles__effect__acc__5__-53	jar_adjustable_missiles__unit_set_ability__acc__5__-53
enable	jar_adjustable_missiles__effect__acc__0__-52	jar_adjustable_missiles__unit_set_ability__acc__0__-52
enable	jar_adjustable_missiles__effect__acc__1__-52	jar_adjustable_missiles__unit_set_ability__acc__1__-52
enable	jar_adjustable_missiles__effect__acc__2__-52	jar_adjustable_missiles__unit_set_ability__acc__2__-52
enable	jar_adjustable_missiles__effect__acc__3__-52	jar_adjustable_missiles__unit_set_ability__acc__3__-52
enable	jar_adjustable_missiles__effect__acc__4__-52	jar_adjustable_missiles__unit_set_ability__acc__4__-52
enable	jar_adjustable_missiles__effect__acc__5__-52	jar_adjustable_missiles__unit_set_ability__acc__5__-52
enable	jar_adjustable_missiles__effect__acc__0__-51	jar_adjustable_missiles__unit_set_ability__acc__0__-51
enable	jar_adjustable_missiles__effect__acc__1__-51	jar_adjustable_missiles__unit_set_ability__acc__1__-51
enable	jar_adjustable_missiles__effect__acc__2__-51	jar_adjustable_missiles__unit_set_ability__acc__2__-51
enable	jar_adjustable_missiles__effect__acc__3__-51	jar_adjustable_missiles__unit_set_ability__acc__3__-51
enable	jar_adjustable_missiles__effect__acc__4__-51	jar_adjustable_missiles__unit_set_ability__acc__4__-51
enable	jar_adjustable_missiles__effect__acc__5__-51	jar_adjustable_missiles__unit_set_ability__acc__5__-51
enable	jar_adjustable_missiles__effect__acc__0__-50	jar_adjustable_missiles__unit_set_ability__acc__0__-50
enable	jar_adjustable_missiles__effect__acc__1__-50	jar_adjustable_missiles__unit_set_ability__acc__1__-50
enable	jar_adjustable_missiles__effect__acc__2__-50	jar_adjustable_missiles__unit_set_ability__acc__2__-50
enable	jar_adjustable_missiles__effect__acc__3__-50	jar_adjustable_missiles__unit_set_ability__acc__3__-50
enable	jar_adjustable_missiles__effect__acc__4__-50	jar_adjustable_missiles__unit_set_ability__acc__4__-50
enable	jar_adjustable_missiles__effect__acc__5__-50	jar_adjustable_missiles__unit_set_ability__acc__5__-50
enable	jar_adjustable_missiles__effect__acc__0__-49	jar_adjustable_missiles__unit_set_ability__acc__0__-49
enable	jar_adjustable_missiles__effect__acc__1__-49	jar_adjustable_missiles__unit_set_ability__acc__1__-49
enable	jar_adjustable_missiles__effect__acc__2__-49	jar_adjustable_missiles__unit_set_ability__acc__2__-49
enable	jar_adjustable_missiles__effect__acc__3__-49	jar_adjustable_missiles__unit_set_ability__acc__3__-49
enable	jar_adjustable_missiles__effect__acc__4__-49	jar_adjustable_missiles__unit_set_ability__acc__4__-49
enable	jar_adjustable_missiles__effect__acc__5__-49	jar_adjustable_missiles__unit_set_ability__acc__5__-49
enable	jar_adjustable_missiles__effect__acc__0__-48	jar_adjustable_missiles__unit_set_ability__acc__0__-48
enable	jar_adjustable_missiles__effect__acc__1__-48	jar_adjustable_missiles__unit_set_ability__acc__1__-48
enable	jar_adjustable_missiles__effect__acc__2__-48	jar_adjustable_missiles__unit_set_ability__acc__2__-48
enable	jar_adjustable_missiles__effect__acc__3__-48	jar_adjustable_missiles__unit_set_ability__acc__3__-48
enable	jar_adjustable_missiles__effect__acc__4__-48	jar_adjustable_missiles__unit_set_ability__acc__4__-48
enable	jar_adjustable_missiles__effect__acc__5__-48	jar_adjustable_missiles__unit_set_ability__acc__5__-48
enable	jar_adjustable_missiles__effect__acc__0__-47	jar_adjustable_missiles__unit_set_ability__acc__0__-47
enable	jar_adjustable_missiles__effect__acc__1__-47	jar_adjustable_missiles__unit_set_ability__acc__1__-47
enable	jar_adjustable_missiles__effect__acc__2__-47	jar_adjustable_missiles__unit_set_ability__acc__2__-47
enable	jar_adjustable_missiles__effect__acc__3__-47	jar_adjustable_missiles__unit_set_ability__acc__3__-47
enable	jar_adjustable_missiles__effect__acc__4__-47	jar_adjustable_missiles__unit_set_ability__acc__4__-47
enable	jar_adjustable_missiles__effect__acc__5__-47	jar_adjustable_missiles__unit_set_ability__acc__5__-47
enable	jar_adjustable_missiles__effect__acc__0__-46	jar_adjustable_missiles__unit_set_ability__acc__0__-46
enable	jar_adjustable_missiles__effect__acc__1__-46	jar_adjustable_missiles__unit_set_ability__acc__1__-46
enable	jar_adjustable_missiles__effect__acc__2__-46	jar_adjustable_missiles__unit_set_ability__acc__2__-46
enable	jar_adjustable_missiles__effect__acc__3__-46	jar_adjustable_missiles__unit_set_ability__acc__3__-46
enable	jar_adjustable_missiles__effect__acc__4__-46	jar_adjustable_missiles__unit_set_ability__acc__4__-46
enable	jar_adjustable_missiles__effect__acc__5__-46	jar_adjustable_missiles__unit_set_ability__acc__5__-46
enable	jar_adjustable_missiles__effect__acc__0__-45	jar_adjustable_missiles__unit_set_ability__acc__0__-45
enable	jar_adjustable_missiles__effect__acc__1__-45	jar_adjustable_missiles__unit_set_ability__acc__1__-45
enable	jar_adjustable_missiles__effect__acc__2__-45	jar_adjustable_missiles__unit_set_ability__acc__2__-45
enable	jar_adjustable_missiles__effect__acc__3__-45	jar_adjustable_missiles__unit_set_ability__acc__3__-45
enable	jar_adjustable_missiles__effect__acc__4__-45	jar_adjustable_missiles__unit_set_ability__acc__4__-45
enable	jar_adjustable_missiles__effect__acc__5__-45	jar_adjustable_missiles__unit_set_ability__acc__5__-45
enable	jar_adjustable_missiles__effect__acc__0__-44	jar_adjustable_missiles__unit_set_ability__acc__0__-44
enable	jar_adjustable_missiles__effect__acc__1__-44	jar_adjustable_missiles__unit_set_ability__acc__1__-44
enable	jar_adjustable_missiles__effect__acc__2__-44	jar_adjustable_missiles__unit_set_ability__acc__2__-44
enable	jar_adjustable_missiles__effect__acc__3__-44	jar_adjustable_missiles__unit_set_ability__acc__3__-44
enable	jar_adjustable_missiles__effect__acc__4__-44	jar_adjustable_missiles__unit_set_ability__acc__4__-44
enable	jar_adjustable_missiles__effect__acc__5__-44	jar_adjustable_missiles__unit_set_ability__acc__5__-44
enable	jar_adjustable_missiles__effect__acc__0__-43	jar_adjustable_missiles__unit_set_ability__acc__0__-43
enable	jar_adjustable_missiles__effect__acc__1__-43	jar_adjustable_missiles__unit_set_ability__acc__1__-43
enable	jar_adjustable_missiles__effect__acc__2__-43	jar_adjustable_missiles__unit_set_ability__acc__2__-43
enable	jar_adjustable_missiles__effect__acc__3__-43	jar_adjustable_missiles__unit_set_ability__acc__3__-43
enable	jar_adjustable_missiles__effect__acc__4__-43	jar_adjustable_missiles__unit_set_ability__acc__4__-43
enable	jar_adjustable_missiles__effect__acc__5__-43	jar_adjustable_missiles__unit_set_ability__acc__5__-43
enable	jar_adjustable_missiles__effect__acc__0__-42	jar_adjustable_missiles__unit_set_ability__acc__0__-42
enable	jar_adjustable_missiles__effect__acc__1__-42	jar_adjustable_missiles__unit_set_ability__acc__1__-42
enable	jar_adjustable_missiles__effect__acc__2__-42	jar_adjustable_missiles__unit_set_ability__acc__2__-42
enable	jar_adjustable_missiles__effect__acc__3__-42	jar_adjustable_missiles__unit_set_ability__acc__3__-42
enable	jar_adjustable_missiles__effect__acc__4__-42	jar_adjustable_missiles__unit_set_ability__acc__4__-42
enable	jar_adjustable_missiles__effect__acc__5__-42	jar_adjustable_missiles__unit_set_ability__acc__5__-42
enable	jar_adjustable_missiles__effect__acc__0__-41	jar_adjustable_missiles__unit_set_ability__acc__0__-41
enable	jar_adjustable_missiles__effect__acc__1__-41	jar_adjustable_missiles__unit_set_ability__acc__1__-41
enable	jar_adjustable_missiles__effect__acc__2__-41	jar_adjustable_missiles__unit_set_ability__acc__2__-41
enable	jar_adjustable_missiles__effect__acc__3__-41	jar_adjustable_missiles__unit_set_ability__acc__3__-41
enable	jar_adjustable_missiles__effect__acc__4__-41	jar_adjustable_missiles__unit_set_ability__acc__4__-41
enable	jar_adjustable_missiles__effect__acc__5__-41	jar_adjustable_missiles__unit_set_ability__acc__5__-41
enable	jar_adjustable_missiles__effect__acc__0__-40	jar_adjustable_missiles__unit_set_ability__acc__0__-40
enable	jar_adjustable_missiles__effect__acc__1__-40	jar_adjustable_missiles__unit_set_ability__acc__1__-40
enable	jar_adjustable_missiles__effect__acc__2__-40	jar_adjustable_missiles__unit_set_ability__acc__2__-40
enable	jar_adjustable_missiles__effect__acc__3__-40	jar_adjustable_missiles__unit_set_ability__acc__3__-40
enable	jar_adjustable_missiles__effect__acc__4__-40	jar_adjustable_missiles__unit_set_ability__acc__4__-40
enable	jar_adjustable_missiles__effect__acc__5__-40	jar_adjustable_missiles__unit_set_ability__acc__5__-40
enable	jar_adjustable_missiles__effect__acc__0__-39	jar_adjustable_missiles__unit_set_ability__acc__0__-39
enable	jar_adjustable_missiles__effect__acc__1__-39	jar_adjustable_missiles__unit_set_ability__acc__1__-39
enable	jar_adjustable_missiles__effect__acc__2__-39	jar_adjustable_missiles__unit_set_ability__acc__2__-39
enable	jar_adjustable_missiles__effect__acc__3__-39	jar_adjustable_missiles__unit_set_ability__acc__3__-39
enable	jar_adjustable_missiles__effect__acc__4__-39	jar_adjustable_missiles__unit_set_ability__acc__4__-39
enable	jar_adjustable_missiles__effect__acc__5__-39	jar_adjustable_missiles__unit_set_ability__acc__5__-39
enable	jar_adjustable_missiles__effect__acc__0__-38	jar_adjustable_missiles__unit_set_ability__acc__0__-38
enable	jar_adjustable_missiles__effect__acc__1__-38	jar_adjustable_missiles__unit_set_ability__acc__1__-38
enable	jar_adjustable_missiles__effect__acc__2__-38	jar_adjustable_missiles__unit_set_ability__acc__2__-38
enable	jar_adjustable_missiles__effect__acc__3__-38	jar_adjustable_missiles__unit_set_ability__acc__3__-38
enable	jar_adjustable_missiles__effect__acc__4__-38	jar_adjustable_missiles__unit_set_ability__acc__4__-38
enable	jar_adjustable_missiles__effect__acc__5__-38	jar_adjustable_missiles__unit_set_ability__acc__5__-38
enable	jar_adjustable_missiles__effect__acc__0__-37	jar_adjustable_missiles__unit_set_ability__acc__0__-37
enable	jar_adjustable_missiles__effect__acc__1__-37	jar_adjustable_missiles__unit_set_ability__acc__1__-37
enable	jar_adjustable_missiles__effect__acc__2__-37	jar_adjustable_missiles__unit_set_ability__acc__2__-37
enable	jar_adjustable_missiles__effect__acc__3__-37	jar_adjustable_missiles__unit_set_ability__acc__3__-37
enable	jar_adjustable_missiles__effect__acc__4__-37	jar_adjustable_missiles__unit_set_ability__acc__4__-37
enable	jar_adjustable_missiles__effect__acc__5__-37	jar_adjustable_missiles__unit_set_ability__acc__5__-37
enable	jar_adjustable_missiles__effect__acc__0__-36	jar_adjustable_missiles__unit_set_ability__acc__0__-36
enable	jar_adjustable_missiles__effect__acc__1__-36	jar_adjustable_missiles__unit_set_ability__acc__1__-36
enable	jar_adjustable_missiles__effect__acc__2__-36	jar_adjustable_missiles__unit_set_ability__acc__2__-36
enable	jar_adjustable_missiles__effect__acc__3__-36	jar_adjustable_missiles__unit_set_ability__acc__3__-36
enable	jar_adjustable_missiles__effect__acc__4__-36	jar_adjustable_missiles__unit_set_ability__acc__4__-36
enable	jar_adjustable_missiles__effect__acc__5__-36	jar_adjustable_missiles__unit_set_ability__acc__5__-36
enable	jar_adjustable_missiles__effect__acc__0__-35	jar_adjustable_missiles__unit_set_ability__acc__0__-35
enable	jar_adjustable_missiles__effect__acc__1__-35	jar_adjustable_missiles__unit_set_ability__acc__1__-35
enable	jar_adjustable_missiles__effect__acc__2__-35	jar_adjustable_missiles__unit_set_ability__acc__2__-35
enable	jar_adjustable_missiles__effect__acc__3__-35	jar_adjustable_missiles__unit_set_ability__acc__3__-35
enable	jar_adjustable_missiles__effect__acc__4__-35	jar_adjustable_missiles__unit_set_ability__acc__4__-35
enable	jar_adjustable_missiles__effect__acc__5__-35	jar_adjustable_missiles__unit_set_ability__acc__5__-35
enable	jar_adjustable_missiles__effect__acc__0__-34	jar_adjustable_missiles__unit_set_ability__acc__0__-34
enable	jar_adjustable_missiles__effect__acc__1__-34	jar_adjustable_missiles__unit_set_ability__acc__1__-34
enable	jar_adjustable_missiles__effect__acc__2__-34	jar_adjustable_missiles__unit_set_ability__acc__2__-34
enable	jar_adjustable_missiles__effect__acc__3__-34	jar_adjustable_missiles__unit_set_ability__acc__3__-34
enable	jar_adjustable_missiles__effect__acc__4__-34	jar_adjustable_missiles__unit_set_ability__acc__4__-34
enable	jar_adjustable_missiles__effect__acc__5__-34	jar_adjustable_missiles__unit_set_ability__acc__5__-34
enable	jar_adjustable_missiles__effect__acc__0__-33	jar_adjustable_missiles__unit_set_ability__acc__0__-33
enable	jar_adjustable_missiles__effect__acc__1__-33	jar_adjustable_missiles__unit_set_ability__acc__1__-33
enable	jar_adjustable_missiles__effect__acc__2__-33	jar_adjustable_missiles__unit_set_ability__acc__2__-33
enable	jar_adjustable_missiles__effect__acc__3__-33	jar_adjustable_missiles__unit_set_ability__acc__3__-33
enable	jar_adjustable_missiles__effect__acc__4__-33	jar_adjustable_missiles__unit_set_ability__acc__4__-33
enable	jar_adjustable_missiles__effect__acc__5__-33	jar_adjustable_missiles__unit_set_ability__acc__5__-33
enable	jar_adjustable_missiles__effect__acc__0__-32	jar_adjustable_missiles__unit_set_ability__acc__0__-32
enable	jar_adjustable_missiles__effect__acc__1__-32	jar_adjustable_missiles__unit_set_ability__acc__1__-32
enable	jar_adjustable_missiles__effect__acc__2__-32	jar_adjustable_missiles__unit_set_ability__acc__2__-32
enable	jar_adjustable_missiles__effect__acc__3__-32	jar_adjustable_missiles__unit_set_ability__acc__3__-32
enable	jar_adjustable_missiles__effect__acc__4__-32	jar_adjustable_missiles__unit_set_ability__acc__4__-32
enable	jar_adjustable_missiles__effect__acc__5__-32	jar_adjustable_missiles__unit_set_ability__acc__5__-32
enable	jar_adjustable_missiles__effect__acc__0__-31	jar_adjustable_missiles__unit_set_ability__acc__0__-31
enable	jar_adjustable_missiles__effect__acc__1__-31	jar_adjustable_missiles__unit_set_ability__acc__1__-31
enable	jar_adjustable_missiles__effect__acc__2__-31	jar_adjustable_missiles__unit_set_ability__acc__2__-31
enable	jar_adjustable_missiles__effect__acc__3__-31	jar_adjustable_missiles__unit_set_ability__acc__3__-31
enable	jar_adjustable_missiles__effect__acc__4__-31	jar_adjustable_missiles__unit_set_ability__acc__4__-31
